datetime,branch,gender,age,nps,csi,loyalty,ces,registration,doctor_consultation,nurse_service,pharmacy_service,laboratory,emergency_response,billing_process,facility_cleanliness,staff_friendliness,waiting_time,improvement_feedback
2025-04-25 02:54:00,Always Healthy Hospital Bandung,Female,54,9,3,3,4,4,3,3,4,3,3,4,4,4,3,service good
2025-04-23 16:45:00,Always Healthy Hospital Palembang,Male,65,9,4,3,3,3,3,4,4,4,4,3,3,4,3,service good
2025-04-20 23:31:00,Always Healthy Hospital Denpasar,Female,43,7,4,3,4,4,4,4,4,4,4,3,3,4,3,service good
2025-04-17 17:18:00,Always Healthy Hospital Balikpapan,Male,31,1,3,3,4,4,3,3,4,4,4,3,3,4,3,service good
2025-04-08 17:47:00,Always Healthy Hospital Malang,Female,22,9,4,5,4,4,3,4,4,4,4,3,4,4,4,service good
2025-04-07 18:31:00,Always Healthy Hospital Batam,Male,27,4,4,4,3,2,4,4,3,4,3,3,3,4,4,improve Registration
2025-04-21 07:47:00,Always Healthy Hospital Tangerang,Female,65,9,5,3,5,4,5,4,4,4,4,4,5,5,4,service good
2025-04-17 19:03:00,Always Healthy Hospital Surabaya,Male,61,10,3,4,4,4,4,4,4,4,5,4,3,4,3,service good
2025-04-06 13:18:00,Always Healthy Hospital Bekasi,Female,22,10,4,4,4,4,4,5,4,4,4,4,4,5,4,service good
2025-04-11 15:13:00,Always Healthy Hospital Bandung,Male,24,9,4,3,4,4,4,4,4,3,4,3,4,4,4,service good
2025-04-03 14:39:00,Always Healthy Hospital Bandung,Female,37,9,4,4,4,4,4,5,5,5,5,4,4,5,4,service good
2025-04-23 05:56:00,Always Healthy Hospital Surabaya,Male,29,7,4,4,3,3,3,3,4,4,3,3,4,3,4,service good
2025-04-10 17:36:00,Always Healthy Hospital Surabaya,Female,22,9,4,4,4,4,5,4,4,5,4,4,4,4,4,service good
2025-04-04 07:58:00,Always Healthy Hospital Makassar,Male,57,8,4,4,5,4,5,3,4,4,4,4,4,4,4,service good
2025-04-26 20:14:00,Always Healthy Hospital Manado,Female,26,10,4,4,4,3,3,4,3,4,4,4,5,4,4,service good
2025-04-22 03:04:00,Always Healthy Hospital Manado,Male,21,10,4,5,4,5,4,4,4,4,4,4,4,4,3,service good
2025-04-13 13:13:00,Always Healthy Hospital Banjarmasin,Female,35,6,4,3,3,3,4,3,3,4,4,4,4,4,4,service good
2025-04-09 15:02:00,Always Healthy Hospital Balikpapan,Male,45,8,5,5,4,4,5,5,4,4,5,5,5,5,5,service good
2025-04-15 13:20:00,Always Healthy Hospital Makassar,Female,49,9,4,4,3,4,4,4,4,4,4,3,4,4,3,service good
2025-04-17 03:51:00,Always Healthy Hospital Padang,Male,22,9,4,4,4,4,4,4,4,4,5,4,4,4,4,service good
2025-04-16 00:09:00,Always Healthy Hospital Denpasar,Female,21,9,3,4,4,4,4,4,3,4,4,4,4,5,4,service good
2025-04-28 02:30:00,Always Healthy Hospital Bogor,Male,30,10,4,3,3,4,4,4,3,4,4,3,3,4,2,improve Waiting Time
2025-04-26 23:02:00,Always Healthy Hospital Pekanbaru,Female,26,10,5,4,5,4,4,4,4,4,4,4,4,5,3,service good
2025-04-07 03:03:00,Always Healthy Hospital Semarang,Male,31,7,5,5,5,4,4,4,5,4,5,5,5,5,4,service good
2025-04-22 23:51:00,Always Healthy Hospital Malang,Female,63,3,4,4,4,4,3,4,3,4,4,4,4,4,4,service good
2025-04-19 19:23:00,Always Healthy Hospital Jakarta,Male,53,10,4,4,4,4,4,3,4,3,4,4,3,3,3,service good
2025-04-07 07:29:00,Always Healthy Hospital Manado,Female,65,7,4,3,4,4,4,3,4,4,4,4,3,3,4,service good
2025-04-22 10:53:00,Always Healthy Hospital Palembang,Male,25,4,4,4,4,5,4,4,4,4,4,4,3,4,4,service good
2025-04-15 05:53:00,Always Healthy Hospital Pekanbaru,Female,55,10,4,4,5,4,3,4,5,3,4,3,4,4,4,service good
2025-04-08 17:59:00,Always Healthy Hospital Bogor,Male,50,5,3,3,3,4,4,4,3,4,4,4,4,3,3,service good
2025-04-01 17:31:00,Always Healthy Hospital Bekasi,Female,24,8,4,5,5,4,5,5,5,5,4,4,4,5,5,service good
2025-04-25 18:29:00,Always Healthy Hospital Bandung,Male,47,7,5,4,4,4,4,5,3,4,4,4,5,4,3,service good
2025-04-08 01:36:00,Always Healthy Hospital Balikpapan,Female,53,8,4,4,4,4,4,4,3,5,4,3,4,5,4,service good
2025-04-11 04:03:00,Always Healthy Hospital Makassar,Male,36,10,4,4,4,5,5,4,4,4,4,4,3,4,4,service good
2025-04-19 08:52:00,Always Healthy Hospital Balikpapan,Female,24,10,4,5,4,4,4,4,4,5,4,4,4,4,4,service good
2025-04-05 05:13:00,Always Healthy Hospital Tangerang,Male,30,1,4,4,4,4,4,3,4,3,4,3,4,5,4,service good
2025-04-30 08:24:00,Always Healthy Hospital Banjarmasin,Female,61,8,3,4,4,5,4,4,4,4,4,4,4,4,3,service good
2025-04-01 20:01:00,Always Healthy Hospital Manado,Male,31,9,3,4,4,4,5,4,4,4,3,4,4,5,3,service good
2025-04-05 06:27:00,Always Healthy Hospital Padang,Female,63,8,4,4,4,4,4,4,3,4,3,3,3,3,3,service good
2025-04-10 11:50:00,Always Healthy Hospital Medan,Male,27,8,4,4,3,3,3,5,4,4,4,3,4,3,4,service good
2025-04-23 12:07:00,Always Healthy Hospital Tangerang,Female,56,9,3,3,2,4,4,3,3,4,4,3,3,4,4,service good
2025-04-12 08:02:00,Always Healthy Hospital Denpasar,Male,21,3,4,3,4,3,5,5,3,4,4,3,3,4,3,service good
2025-04-25 07:03:00,Always Healthy Hospital Balikpapan,Female,35,10,4,4,3,4,3,3,4,3,4,4,4,3,3,service good
2025-04-29 11:32:00,Always Healthy Hospital Depok,Male,32,8,4,3,4,4,4,5,5,4,5,5,4,4,4,service good
2025-04-20 16:02:00,Always Healthy Hospital Pekanbaru,Female,55,10,4,4,4,4,4,4,3,4,3,3,4,4,3,service good
2025-04-05 21:23:00,Always Healthy Hospital Palembang,Male,22,9,4,4,4,4,4,4,3,4,5,3,5,3,3,service good
2025-04-16 02:20:00,Always Healthy Hospital Bandung,Female,32,10,4,4,5,5,4,4,4,4,5,4,4,4,4,service good
2025-04-10 01:16:00,Always Healthy Hospital Yogyakarta,Male,63,7,4,4,4,4,4,5,4,3,4,4,3,4,3,service good
2025-04-03 11:22:00,Always Healthy Hospital Denpasar,Female,22,10,4,4,3,3,3,4,3,3,4,3,3,3,3,service good
2025-04-01 04:52:00,Always Healthy Hospital Balikpapan,Male,60,8,4,4,4,4,5,4,4,4,4,4,4,4,4,service good
2025-04-03 13:35:00,Always Healthy Hospital Denpasar,Female,52,10,4,3,3,3,3,4,3,3,3,4,3,3,3,service good
2025-04-06 02:22:00,Always Healthy Hospital Bandung,Male,33,9,4,4,4,4,4,5,3,4,4,4,4,3,4,service good
2025-04-04 21:25:00,Always Healthy Hospital Batam,Female,49,7,4,4,4,3,3,4,3,4,3,3,4,3,3,service good
2025-04-11 04:30:00,Always Healthy Hospital Surabaya,Male,38,9,3,3,3,3,3,3,3,3,3,3,4,3,3,service good
2025-04-06 04:35:00,Always Healthy Hospital Balikpapan,Female,51,7,5,5,5,4,4,5,3,4,5,4,5,3,4,service good
2025-04-27 22:21:00,Always Healthy Hospital Bogor,Male,27,8,4,4,4,4,4,5,4,4,3,3,5,5,4,service good
2025-04-19 19:59:00,Always Healthy Hospital Pekanbaru,Female,23,7,4,4,4,3,4,4,4,4,4,3,4,3,4,service good
2025-04-03 11:20:00,Always Healthy Hospital Makassar,Male,43,4,3,4,4,4,4,3,3,5,4,3,3,3,3,service good
2025-04-23 15:41:00,Always Healthy Hospital Depok,Female,37,10,4,4,5,4,5,4,5,5,4,4,5,4,4,service good
2025-04-06 20:22:00,Always Healthy Hospital Depok,Male,42,0,3,4,3,3,4,4,3,4,4,3,4,4,3,service good
2025-04-11 20:20:00,Always Healthy Hospital Surabaya,Female,34,2,4,4,4,4,3,4,4,4,3,4,4,3,4,service good
2025-04-02 02:22:00,Always Healthy Hospital Banjarmasin,Male,54,9,4,4,4,3,4,4,3,3,3,4,4,4,3,service good
2025-04-26 08:51:00,Always Healthy Hospital Bogor,Female,31,10,5,5,4,4,5,4,4,5,4,4,4,4,4,service good
2025-04-30 01:35:00,Always Healthy Hospital Jakarta,Male,51,10,4,3,4,3,4,4,4,4,4,3,3,4,3,service good
2025-04-06 03:14:00,Always Healthy Hospital Bandung,Female,35,10,4,4,4,3,4,4,4,4,5,4,4,3,4,service good
2025-04-30 21:11:00,Always Healthy Hospital Pekanbaru,Male,22,7,4,4,3,3,4,4,4,4,4,4,4,5,4,service good
2025-04-29 22:03:00,Always Healthy Hospital Bogor,Female,30,9,3,3,3,3,3,3,4,3,3,2,4,3,3,improve Billing Process
2025-04-24 08:32:00,Always Healthy Hospital Bekasi,Male,61,2,4,4,4,4,5,5,4,4,4,3,4,4,3,service good
2025-04-17 10:47:00,Always Healthy Hospital Bogor,Female,28,8,4,4,4,4,4,4,4,4,4,4,4,4,4,service good
2025-04-28 04:02:00,Always Healthy Hospital Denpasar,Male,23,8,3,3,3,3,3,3,4,4,4,3,3,3,3,service good
2025-04-27 13:20:00,Always Healthy Hospital Medan,Female,21,10,4,4,4,3,4,5,5,4,5,4,5,4,4,service good
2025-04-18 01:59:00,Always Healthy Hospital Jakarta,Male,64,8,4,4,4,5,4,4,5,5,4,4,4,4,4,service good
2025-04-13 11:18:00,Always Healthy Hospital Malang,Female,53,9,4,4,4,4,3,4,4,3,4,3,4,4,4,service good
2025-04-11 08:29:00,Always Healthy Hospital Balikpapan,Male,33,1,3,4,4,4,3,4,4,3,4,4,4,4,4,service good
2025-04-19 23:12:00,Always Healthy Hospital Padang,Female,32,9,4,4,4,4,3,3,3,4,3,2,4,4,3,improve Billing Process
2025-04-30 05:55:00,Always Healthy Hospital Bekasi,Male,23,8,4,4,4,5,4,4,4,4,5,4,3,4,4,service good
2025-04-13 14:26:00,Always Healthy Hospital Padang,Female,56,10,4,4,4,3,4,4,5,5,3,3,3,4,3,service good
2025-04-22 11:31:00,Always Healthy Hospital Padang,Male,63,10,4,5,5,5,4,5,5,5,4,4,5,5,4,service good
2025-04-12 22:30:00,Always Healthy Hospital Manado,Female,25,9,4,3,4,4,4,3,4,5,4,3,5,3,3,service good
2025-04-05 08:12:00,Always Healthy Hospital Bekasi,Male,44,7,4,5,5,4,4,4,4,4,4,5,5,5,5,service good
2025-04-15 11:25:00,Always Healthy Hospital Banjarmasin,Female,24,8,4,4,4,4,3,4,5,4,3,4,4,5,4,service good
2025-04-01 11:14:00,Always Healthy Hospital Makassar,Male,45,10,3,4,4,3,5,4,4,3,4,3,3,4,3,service good
2025-04-08 14:22:00,Always Healthy Hospital Yogyakarta,Female,33,10,4,4,3,5,3,4,3,5,3,4,3,4,3,service good
2025-04-27 03:02:00,Always Healthy Hospital Balikpapan,Male,34,7,4,4,4,4,4,3,5,4,4,4,4,4,3,service good
2025-04-25 10:29:00,Always Healthy Hospital Denpasar,Female,57,10,4,4,4,4,5,4,4,4,4,3,3,3,3,service good
2025-04-06 04:49:00,Always Healthy Hospital Surabaya,Male,35,10,4,4,4,4,4,4,4,5,5,4,4,4,3,service good
2025-04-01 18:01:00,Always Healthy Hospital Pekanbaru,Female,59,0,4,4,4,4,4,3,4,5,4,4,4,3,3,service good
2025-04-18 21:06:00,Always Healthy Hospital Banjarmasin,Male,35,9,3,3,4,3,4,4,3,3,4,3,2,3,4,improve Facility Cleanliness
2025-04-27 16:51:00,Always Healthy Hospital Surabaya,Female,45,10,4,4,4,4,4,3,3,3,4,4,4,3,4,service good
2025-04-12 05:14:00,Always Healthy Hospital Padang,Male,65,9,4,5,4,4,4,4,3,4,4,3,4,4,4,service good
2025-04-05 12:54:00,Always Healthy Hospital Batam,Female,42,9,3,4,3,3,4,4,3,4,3,3,3,4,3,service good
2025-04-14 09:43:00,Always Healthy Hospital Jakarta,Male,41,9,4,5,4,4,4,4,4,4,5,4,4,3,4,service good
2025-04-24 19:34:00,Always Healthy Hospital Bogor,Female,47,9,4,5,5,4,4,4,4,5,5,4,4,5,3,service good
2025-04-16 12:53:00,Always Healthy Hospital Depok,Male,58,7,4,4,4,4,4,5,5,5,4,4,4,5,4,service good
2025-04-06 09:31:00,Always Healthy Hospital Bogor,Female,36,8,4,5,5,4,5,5,4,4,5,4,5,5,4,service good
2025-04-24 22:00:00,Always Healthy Hospital Makassar,Male,55,3,3,3,3,3,3,3,3,4,3,3,3,3,3,service good
2025-04-28 07:41:00,Always Healthy Hospital Banjarmasin,Female,27,10,4,3,4,3,3,4,4,4,4,4,4,3,3,service good
2025-04-13 14:27:00,Always Healthy Hospital Bogor,Male,53,10,4,4,4,4,5,5,4,4,3,4,4,4,4,service good
2025-04-03 05:08:00,Always Healthy Hospital Makassar,Female,45,5,4,4,4,4,4,3,5,4,3,4,4,4,3,service good
2025-04-01 21:58:00,Always Healthy Hospital Batam,Male,50,10,3,4,4,3,4,4,4,4,3,4,3,4,3,service good
2025-04-18 22:51:00,Always Healthy Hospital Makassar,Female,39,8,4,4,5,4,3,5,4,4,5,4,5,5,4,service good
2025-04-07 20:40:00,Always Healthy Hospital Palembang,Male,48,8,4,4,4,4,4,4,4,3,4,4,4,4,4,service good
2025-04-02 07:49:00,Always Healthy Hospital Bandung,Female,43,9,4,4,3,5,4,4,5,4,4,3,3,4,3,service good
2025-04-06 22:43:00,Always Healthy Hospital Malang,Male,34,10,4,4,4,4,4,3,4,4,3,3,4,4,4,service good
2025-04-24 08:02:00,Always Healthy Hospital Manado,Female,45,6,4,4,5,4,5,4,4,4,4,4,4,5,4,service good
2025-04-03 23:18:00,Always Healthy Hospital Tangerang,Male,62,8,4,4,4,4,5,4,3,4,4,4,5,5,4,service good
2025-04-12 01:57:00,Always Healthy Hospital Yogyakarta,Female,27,10,4,4,4,4,5,4,4,4,4,4,3,4,4,service good
2025-04-15 09:27:00,Always Healthy Hospital Depok,Male,22,8,4,4,3,4,3,3,4,4,4,3,3,4,3,service good
2025-04-23 06:47:00,Always Healthy Hospital Surabaya,Female,40,10,4,4,4,4,4,3,4,4,4,3,4,3,4,service good
2025-04-17 03:11:00,Always Healthy Hospital Semarang,Male,45,9,3,4,4,4,3,4,4,4,5,3,4,4,4,service good
2025-04-08 03:51:00,Always Healthy Hospital Palembang,Female,46,8,4,4,4,4,5,4,3,4,3,3,5,4,3,service good
2025-04-03 05:14:00,Always Healthy Hospital Malang,Male,32,8,4,5,5,4,4,4,5,4,5,4,4,4,4,service good
2025-04-01 11:59:00,Always Healthy Hospital Malang,Female,47,7,3,5,4,4,4,4,4,4,4,4,4,4,4,service good
2025-04-11 01:01:00,Always Healthy Hospital Malang,Male,62,5,4,5,4,4,5,4,4,4,5,4,4,4,3,service good
2025-04-11 00:37:00,Always Healthy Hospital Makassar,Female,51,6,3,3,4,3,3,3,2,4,3,3,3,3,3,improve Pharmacy Service
2025-04-24 02:26:00,Always Healthy Hospital Banjarmasin,Male,34,8,4,4,4,4,5,3,4,4,3,3,4,4,3,service good
2025-04-11 13:51:00,Always Healthy Hospital Pekanbaru,Female,65,9,3,4,3,4,3,3,4,4,4,4,4,4,3,service good
2025-04-24 01:37:00,Always Healthy Hospital Depok,Male,48,6,3,4,3,4,4,4,3,3,3,2,4,3,4,improve Billing Process
2025-04-13 18:42:00,Always Healthy Hospital Batam,Female,24,9,4,4,3,4,3,3,4,5,4,4,4,5,4,service good
2025-04-12 08:20:00,Always Healthy Hospital Depok,Male,54,4,4,3,3,4,3,4,4,4,3,4,4,3,3,service good
2025-04-12 10:09:00,Always Healthy Hospital Semarang,Female,24,8,4,3,4,3,3,3,4,4,3,4,3,4,4,service good
2025-04-26 11:28:00,Always Healthy Hospital Palembang,Male,21,9,4,4,4,4,5,4,5,5,4,5,4,5,5,service good
2025-04-05 01:38:00,Always Healthy Hospital Batam,Female,30,10,4,5,4,4,4,3,4,3,4,4,4,4,3,service good
2025-04-13 11:51:00,Always Healthy Hospital Banjarmasin,Male,59,3,3,4,3,2,3,3,4,3,4,3,3,3,3,improve Registration
2025-04-20 23:25:00,Always Healthy Hospital Jakarta,Female,41,10,4,5,4,4,5,5,4,4,4,3,5,4,5,service good
2025-04-25 06:19:00,Always Healthy Hospital Malang,Male,24,8,4,4,4,4,4,3,3,4,5,3,4,4,3,service good
2025-04-04 17:40:00,Always Healthy Hospital Banjarmasin,Female,43,10,4,5,4,4,5,4,4,3,3,3,4,4,3,service good
2025-04-08 03:27:00,Always Healthy Hospital Bekasi,Male,22,10,4,4,4,4,4,4,3,4,4,3,4,5,4,service good
2025-04-07 07:44:00,Always Healthy Hospital Semarang,Female,51,10,4,4,4,4,4,4,5,3,4,3,4,4,4,service good
2025-04-09 12:24:00,Always Healthy Hospital Malang,Male,34,9,3,3,3,3,3,3,3,3,4,3,4,3,3,service good
2025-04-23 13:31:00,Always Healthy Hospital Makassar,Female,51,9,4,4,4,5,4,5,3,4,4,4,4,4,3,service good
2025-04-30 10:54:00,Always Healthy Hospital Manado,Male,62,3,3,3,3,3,2,3,4,3,3,3,4,4,4,improve Doctor Consultation
2025-04-03 18:39:00,Always Healthy Hospital Medan,Female,52,9,4,5,5,5,5,5,4,4,4,4,4,5,4,service good
2025-04-06 12:50:00,Always Healthy Hospital Balikpapan,Male,31,8,4,5,4,4,5,3,4,3,4,4,4,4,4,service good
2025-04-29 00:23:00,Always Healthy Hospital Balikpapan,Female,38,3,4,4,3,3,3,3,4,3,3,3,2,4,3,improve Facility Cleanliness
2025-04-06 00:39:00,Always Healthy Hospital Tangerang,Male,35,9,5,5,5,5,4,5,5,4,4,4,5,5,4,service good
2025-04-10 02:04:00,Always Healthy Hospital Pekanbaru,Female,58,9,4,4,4,4,4,4,4,4,3,3,3,4,3,service good
2025-04-27 16:19:00,Always Healthy Hospital Jakarta,Male,32,4,3,4,4,4,4,3,3,4,4,3,4,4,3,service good
2025-04-09 22:49:00,Always Healthy Hospital Jakarta,Female,27,2,4,4,4,5,4,3,4,5,4,4,4,4,4,service good
2025-04-03 22:32:00,Always Healthy Hospital Padang,Male,38,9,5,4,4,3,4,4,4,4,4,4,4,4,4,service good
2025-04-22 20:57:00,Always Healthy Hospital Pekanbaru,Female,55,9,4,4,4,3,3,4,3,4,4,4,4,4,3,service good
2025-04-04 21:39:00,Always Healthy Hospital Malang,Male,22,6,4,4,4,4,4,4,4,3,4,3,4,4,5,service good
2025-04-17 14:57:00,Always Healthy Hospital Padang,Female,33,7,3,4,4,4,4,4,4,4,3,4,3,4,3,service good
2025-04-11 03:07:00,Always Healthy Hospital Jakarta,Male,23,9,4,4,4,4,5,5,4,4,3,4,4,4,4,service good
2025-04-13 07:42:00,Always Healthy Hospital Semarang,Female,47,1,3,3,4,4,3,3,4,5,3,3,4,3,4,service good
2025-04-22 09:18:00,Always Healthy Hospital Palembang,Male,45,7,4,3,4,3,4,3,5,4,4,3,4,4,3,service good
2025-04-22 00:45:00,Always Healthy Hospital Semarang,Female,57,10,4,4,5,4,4,4,5,5,5,4,4,4,5,service good
2025-04-28 07:44:00,Always Healthy Hospital Denpasar,Male,56,9,4,3,3,4,4,3,3,4,4,4,4,4,4,service good
2025-04-13 15:02:00,Always Healthy Hospital Bandung,Female,46,8,4,3,3,3,2,4,4,5,4,4,3,5,3,improve Doctor Consultation
2025-04-30 17:54:00,Always Healthy Hospital Bandung,Male,31,4,4,4,4,5,4,5,4,4,4,4,4,4,3,service good
2025-04-30 08:32:00,Always Healthy Hospital Tangerang,Female,41,9,4,4,4,4,4,4,4,4,4,4,4,4,4,service good
2025-04-24 22:41:00,Always Healthy Hospital Denpasar,Male,29,9,4,3,4,5,5,4,5,4,4,4,4,5,3,service good
2025-04-28 19:07:00,Always Healthy Hospital Semarang,Female,55,1,4,4,4,4,4,4,4,4,4,4,3,3,3,service good
2025-04-15 11:44:00,Always Healthy Hospital Medan,Male,45,9,4,5,4,4,5,5,4,5,4,4,4,4,4,service good
2025-04-21 09:04:00,Always Healthy Hospital Bekasi,Female,48,10,5,4,4,5,4,5,4,4,5,5,4,4,4,service good
2025-04-23 00:30:00,Always Healthy Hospital Malang,Male,46,7,4,5,4,4,3,5,4,3,5,4,4,4,4,service good
2025-04-10 23:19:00,Always Healthy Hospital Semarang,Female,56,8,4,5,3,4,3,4,4,4,4,3,3,3,3,service good
2025-04-02 03:15:00,Always Healthy Hospital Bekasi,Male,52,10,4,4,4,5,5,4,4,4,5,4,4,5,4,service good
2025-04-15 15:06:00,Always Healthy Hospital Malang,Female,21,10,5,3,4,3,4,5,4,4,5,4,4,5,4,service good
2025-04-21 00:55:00,Always Healthy Hospital Jakarta,Male,47,8,4,4,3,3,4,4,4,4,4,4,4,4,3,service good
2025-04-06 00:19:00,Always Healthy Hospital Jakarta,Female,31,9,5,5,5,5,5,5,4,4,4,4,5,5,5,service good
2025-04-10 00:54:00,Always Healthy Hospital Bekasi,Male,31,7,4,4,5,4,4,4,4,4,3,5,4,3,5,service good
2025-04-12 13:31:00,Always Healthy Hospital Surabaya,Female,44,8,4,4,4,5,5,4,4,4,4,3,4,5,5,service good
2025-04-29 09:19:00,Always Healthy Hospital Batam,Male,23,9,4,3,4,4,4,4,4,3,4,4,4,4,3,service good
2025-04-10 08:11:00,Always Healthy Hospital Denpasar,Female,32,8,5,5,4,5,5,5,4,4,4,4,4,5,4,service good
2025-04-12 21:04:00,Always Healthy Hospital Denpasar,Male,34,9,4,4,4,3,4,4,4,4,4,5,4,3,4,service good
2025-04-17 02:05:00,Always Healthy Hospital Manado,Female,25,10,4,4,4,5,4,4,5,4,4,4,4,5,3,service good
2025-05-17 09:23:00,Always Healthy Hospital Manado,Male,24,9,4,4,3,4,3,3,3,3,3,3,4,4,4,service good
2025-05-11 23:21:00,Always Healthy Hospital Balikpapan,Female,42,7,4,4,4,4,3,4,3,4,4,4,4,3,4,service good
2025-05-11 02:30:00,Always Healthy Hospital Padang,Male,58,8,3,4,4,4,4,3,4,3,4,4,4,5,4,service good
2025-05-10 08:34:00,Always Healthy Hospital Batam,Female,33,7,4,4,4,4,4,4,4,4,3,3,4,4,4,service good
2025-05-08 22:09:00,Always Healthy Hospital Semarang,Male,39,8,5,5,5,4,4,5,5,4,5,4,5,5,4,service good
2025-05-17 20:04:00,Always Healthy Hospital Bekasi,Female,48,9,4,4,4,3,4,3,4,5,5,4,4,4,4,service good
2025-05-06 22:39:00,Always Healthy Hospital Bekasi,Male,55,1,4,4,4,4,4,4,5,5,5,4,5,4,4,service good
2025-05-08 20:23:00,Always Healthy Hospital Makassar,Female,38,7,4,4,3,5,4,4,4,3,4,3,4,4,4,service good
2025-05-30 01:14:00,Always Healthy Hospital Bekasi,Male,24,10,4,4,4,4,5,5,5,5,4,4,3,4,4,service good
2025-05-30 04:22:00,Always Healthy Hospital Padang,Female,41,4,3,3,3,4,3,2,2,3,3,3,4,3,3,"improve Nurse Service, Pharmacy Service"
2025-05-07 22:11:00,Always Healthy Hospital Batam,Male,29,0,4,3,4,4,4,4,3,4,4,3,4,3,4,service good
2025-05-24 08:32:00,Always Healthy Hospital Denpasar,Female,52,9,4,4,4,4,4,3,4,4,4,4,4,4,4,service good
2025-05-08 18:28:00,Always Healthy Hospital Malang,Male,40,8,4,4,4,4,4,4,3,4,4,4,4,3,4,service good
2025-05-05 12:14:00,Always Healthy Hospital Surabaya,Female,21,10,4,3,4,3,4,4,3,4,3,3,4,4,3,service good
2025-05-31 04:50:00,Always Healthy Hospital Bekasi,Male,34,2,4,5,4,4,5,4,5,4,4,4,4,4,4,service good
2025-05-22 16:01:00,Always Healthy Hospital Medan,Female,58,10,4,4,4,4,3,3,4,3,4,4,3,4,4,service good
2025-05-19 01:51:00,Always Healthy Hospital Surabaya,Male,65,10,5,5,5,5,5,4,5,5,4,4,5,5,5,service good
2025-05-14 07:18:00,Always Healthy Hospital Denpasar,Female,46,10,4,4,4,4,4,3,3,3,2,3,4,4,3,improve Emergency Response
2025-05-13 05:27:00,Always Healthy Hospital Bogor,Male,41,10,4,4,4,4,4,4,4,4,4,4,4,4,4,service good
2025-05-02 05:35:00,Always Healthy Hospital Padang,Female,27,1,3,4,3,5,4,4,4,4,4,4,3,4,4,service good
2025-05-02 06:48:00,Always Healthy Hospital Batam,Male,48,9,4,4,4,5,4,5,5,5,5,5,5,5,3,service good
2025-05-16 07:28:00,Always Healthy Hospital Jakarta,Female,57,8,4,4,4,4,4,5,4,4,4,4,4,3,4,service good
2025-05-06 03:22:00,Always Healthy Hospital Makassar,Male,38,9,3,3,3,4,4,4,3,4,3,3,3,4,3,service good
2025-05-18 05:10:00,Always Healthy Hospital Surabaya,Female,43,8,4,3,4,3,3,4,3,4,4,3,4,4,4,service good
2025-05-07 18:36:00,Always Healthy Hospital Jakarta,Male,41,9,4,4,4,4,4,5,4,4,3,3,3,4,4,service good
2025-05-12 13:00:00,Always Healthy Hospital Medan,Female,58,8,4,4,4,4,5,4,4,5,4,4,5,4,4,service good
2025-05-29 16:53:00,Always Healthy Hospital Bandung,Male,54,3,4,4,4,4,4,4,3,4,3,3,4,4,4,service good
2025-05-30 09:25:00,Always Healthy Hospital Malang,Female,61,10,4,5,4,4,3,5,5,4,5,4,4,5,5,service good
2025-05-07 08:57:00,Always Healthy Hospital Makassar,Male,44,8,4,4,4,3,4,4,4,4,3,4,4,4,4,service good
2025-05-13 08:21:00,Always Healthy Hospital Makassar,Female,26,9,4,4,4,4,4,4,5,4,3,4,3,5,4,service good
2025-05-06 07:31:00,Always Healthy Hospital Banjarmasin,Male,65,6,4,4,4,5,4,4,3,5,5,3,3,4,4,service good
2025-05-15 16:27:00,Always Healthy Hospital Bekasi,Female,32,7,4,3,4,4,3,4,4,4,4,4,4,4,4,service good
2025-05-24 22:02:00,Always Healthy Hospital Tangerang,Male,51,8,3,4,3,4,4,4,3,4,4,3,5,4,3,service good
2025-05-12 09:11:00,Always Healthy Hospital Padang,Female,57,9,4,4,4,4,4,4,5,4,4,4,5,4,3,service good
2025-05-18 04:46:00,Always Healthy Hospital Semarang,Male,58,8,4,3,4,4,5,4,4,4,4,4,4,4,2,improve Waiting Time
2025-05-09 01:19:00,Always Healthy Hospital Medan,Female,43,0,3,4,4,4,3,4,3,5,4,3,4,5,4,service good
2025-05-22 00:49:00,Always Healthy Hospital Banjarmasin,Male,50,8,4,4,4,4,4,5,4,4,4,4,4,4,4,service good
2025-05-31 21:37:00,Always Healthy Hospital Palembang,Female,24,2,4,4,5,5,5,5,4,4,5,4,5,5,4,service good
2025-05-27 06:52:00,Always Healthy Hospital Depok,Male,43,7,4,5,4,4,5,4,4,4,4,4,4,3,3,service good
2025-05-07 13:15:00,Always Healthy Hospital Semarang,Female,41,8,4,4,4,4,4,4,5,3,4,4,4,5,4,service good
2025-05-20 07:35:00,Always Healthy Hospital Padang,Male,32,10,4,5,4,4,4,4,4,4,5,4,4,4,4,service good
2025-05-18 14:14:00,Always Healthy Hospital Bogor,Female,29,7,4,4,4,4,4,3,5,4,4,4,4,5,3,service good
2025-05-16 11:31:00,Always Healthy Hospital Balikpapan,Male,34,5,3,4,4,3,4,3,3,3,4,4,4,3,3,service good
2025-05-09 04:38:00,Always Healthy Hospital Manado,Female,26,8,5,4,4,4,5,4,4,5,4,3,5,4,5,service good
2025-05-01 10:02:00,Always Healthy Hospital Tangerang,Male,31,10,4,4,3,5,4,4,5,4,4,4,3,4,3,service good
2025-05-09 03:44:00,Always Healthy Hospital Medan,Female,55,10,4,4,4,4,3,4,4,3,3,4,4,4,4,service good
2025-05-10 03:51:00,Always Healthy Hospital Balikpapan,Male,49,10,4,4,4,4,4,5,4,4,4,4,5,5,4,service good
